,Akkermansia muciniphila [1008],Prevotella timonensis [1058],Prevotella buccalis [1059],Prevotella oralis [1060],unnamed Prevotella sp. oral taxon 299 [1061],unnamed Prevotella sp. oral taxon 317 [1062],unnamed Prevotella sp. oral taxon 472 [1063],Prevotella marshii [1064],Prevotella buccae [1065],Prevotella bergensis [1066],Prevotella dentalis [1067],Prevotella multisaccharivorax [1068],Prevotella nigrescens [1069],Prevotella pallens [1070],Prevotella disiens [1071],Prevotella denticola [1072],Prevotella multiformis [1073],Prevotella melaninogenica [1074],Prevotella veroralis [1075],Prevotella bivia [1076],Prevotella amnii [1077],Prevotella oris [1078],Prevotella salivae [1079],Prevotella oulorum [1080],Prevotella copri [1081],Prevotella bryantii [1082],Prevotella ruminicola [1083],Paraprevotella xylaniphila [1087],Prevotella tannerae [1112],unidentified eubacterium SCB49 [1145],Eubacterium biforme [1275],Eubacterium cylindroides [1276],Eubacterium dolichum [1280],Streptococcus criceti [1371],Streptococcus downei [1372],Streptococcus mutans [1373],Streptococcus macacae [1374],Streptococcus thermophilus [1375],Streptococcus vestibularis [1376],Streptococcus salivarius [1377],unnamed Streptococcus sp. C150 [1378],Streptococcus gallolyticus [1379],Streptococcus infantarius [1380],Streptococcus equinus [1381],Streptococcus equi [1382],Streptococcus parauberis [1383],Streptococcus ictaluri [1384],Streptococcus porcinus [1385],Streptococcus pseudoporcinus [1386],Streptococcus uberis [1387],Streptococcus agalactiae [1388],Streptococcus pyogenes [1389],Streptococcus dysgalactiae [1390],Streptococcus urinalis [1391],Streptococcus suis [1392],Streptococcus anginosus [1393],Streptococcus anginosus [1394],Streptococcus constellatus [1395],Streptococcus cristatus [1396],Streptococcus sanguinis [1397],Streptococcus gordonii [1398],unnamed Streptococcus sp. oral taxon 056 [1399],Streptococcus pneumoniae [1400],Streptococcus pseudopneumoniae [1401],Streptococcus mitis [1402],Streptococcus mitis [1403],Streptococcus mitis [1404],unnamed Streptococcus sp. M334 [1405],Streptococcus mitis [1406],unnamed Streptococcus sp. M143 [1407],Streptococcus mitis [1408],Streptococcus mitis [1409],Streptococcus oralis [1410],Streptococcus oralis [1411],Streptococcus sanguinis [1412],unnamed Streptococcus sp. oral taxon 071 [1413],Streptococcus mitis [1414],Streptococcus infantis [1415],Streptococcus infantis [1416],Streptococcus infantis [1417],Streptococcus infantis [1418],Streptococcus peroris [1419],Streptococcus australis [1420],Streptococcus parasanguinis [1421],Fusobacterium gonidiaformans [1476],unnamed Fusobacterium sp. D12 [1477],Fusobacterium periodonticum [1478],Fusobacterium nucleatum [1479],Fusobacterium nucleatum [1480],unclassified Fusobacterium [1481],unclassified Fusobacterium [1482],Fusobacterium ulcerans [1483],Fusobacterium varium [1484],Fusobacterium mortiferum [1485],Peptostreptococcus stomatis [1530],Peptostreptococcus anaerobius [1531],[Eubacterium] yurii [1536],Eubacterium saphenum [1563],Eubacterium siraeum [1564],Faecalibacterium prausnitzii [1574],Faecalibacterium prausnitzii [1575],Faecalibacterium prausnitzii [1576],Faecalibacterium prausnitzii [1577],Eubacterium limosum [1582],Lachnospiraceae oral taxon 107 [1590],Eubacterium saburreum [1591],Eubacterium hallii [1597],unnamed Lachnospiraceae bacterium 1_4_56FAA [1612],unclassified Lachnospiraceae [1614],unnamed Lachnospiraceae bacterium 2_1_46FAA [1615],unnamed Lachnospiraceae bacterium 3_1_57FAA_CT1 [1624],Eubacterium eligens [1627],Eubacterium ventriosum [1629],Eubacterium rectale [1630],Roseburia intestinalis [1631],Roseburia inulinivorans [1632],Roseburia hominis [1633],Eubacterium cellulosolvens [1636],Escherichia coli [390],Escherichia albertii [391],Bifidobacterium animalis [967],Bifidobacterium bifidum [968],Bifidobacterium breve [969],Bifidobacterium longum [970],Bifidobacterium dentium [971],Bifidobacterium adolescentis [972],Bifidobacterium catenulatum-Bifidobacterium pseudocatenulatum complex [973],Bifidobacterium angulatum [974],Bifidobacterium gallicum [975]
CCIS36699628ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21e-06,0.0,0.0,0.0,0.0,3.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460102,0.0,0.001551552,0.000371872,0.002465546,0.000318122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14e-05,3.66e-05,1.68e-05,3.22e-05,0.000852548,0.000289684,1.25e-05,2.55e-05,1.14e-05,2.13e-05,1.85e-05,0.0,0.0,4.2e-05,6.71e-06,1.18e-05,1.84e-05,4.25e-05,1.93e-05,2.45e-05,4.01e-06,1.87e-05,8.21e-05,7.6e-05,5.56e-05,6.32e-06,3.9e-06,2.27e-05,0.000379852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000163457,0.009850683,0.001030976,0.000781003,0.0,0.0,0.0,0.058642322,2.03e-06,0.0,0.0,0.000306905,8.15e-06,0.006548378,0.008430432,0.001339318,0.00563466,3.61e-06,0.0,0.070901672,2.26e-05,0.0,9.99e-06,7.02e-07,0.000487827,2.52e-05,0.04581995,0.011580904,2.49e-06,0.0
CCIS95409808ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43e-06,0.0,2.98e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.005014308,0.0,0.0,2.84e-06,2.26e-05,0.0,0.001150682,0.000190591,0.001428354,2.48e-05,5.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011014,4.14e-05,2.49e-05,2.89e-06,5.11e-06,4.39e-05,0.0,0.0,2.91e-06,6.44e-06,1.17e-06,1.76e-06,0.0,0.0,1.48e-06,2.91e-06,0.0,1.63e-06,0.0,3.79e-06,0.0,2.91e-06,3.06e-06,2.1e-05,7.4e-06,7.03e-06,3.05e-06,3.43e-05,0.000301224,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,1.76e-05,1.19e-05,0.0,6.02e-06,0.018973255,0.000186125,0.002881843,0.001845788,0.00060892,0.0,0.0,0.0,0.012454793,0.0,1.54e-06,0.0,8.97e-06,0.007043311,0.0,0.016105001,0.00014765,0.000617464,7.95e-05,0.0,0.006435751,1.48e-05,4.17e-06,4.25e-06,0.0,0.005548566,6.48e-05,0.004057207,0.008405935,0.000134554,0.0
CCIS74239020ST-4-0,6.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75e-06,0.0,0.0,0.000262972,0.0,0.0,0.04382678,1.76e-05,0.0,0.0,0.0,3.73e-06,0.0,4.14e-05,3.95e-05,0.000648843,1.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89e-05,1.34e-05,1.18e-05,1.83e-05,4.34e-06,0.0,3.74e-06,0.000133371,5.14e-05,0.000268594,6.35e-05,6.57e-05,7.6e-05,4.31e-05,7.65e-06,0.0,2.32e-06,1.66e-05,2.17e-05,0.0,0.0,1.84e-05,6.55e-05,1.9e-05,2.06e-05,0.0,7.98e-06,0.000129394,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-05,0.0,0.0,1.95e-05,0.001869975,0.012156591,0.012638827,0.003808156,0.017789689,0.0,0.0,0.0,0.002923257,0.0,0.0,0.0,3.45e-06,0.010767381,0.000802691,0.006410052,0.000342541,0.005223763,0.000306871,0.0,0.000262754,0.0,0.0,0.0,1.2e-05,0.001830207,0.0,0.002507508,3.09e-05,3.17e-05,0.0
CCIS05314658ST-4-0,0.002363946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92e-06,0.0,0.0,0.0,0.0,0.0,2.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99e-05,0.0,0.0,0.00029303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74e-06,0.0,4.97e-05,5.71e-05,0.000345383,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-05,8.87e-06,1.81e-05,7.87e-06,5.7e-05,3.4e-05,0.0,1.42e-05,0.0,3.8e-06,2.33e-06,0.0,0.0,9.7e-06,0.0,4.91e-06,0.0,2.08e-05,9.73e-06,1.46e-06,3.76e-06,3.78e-06,2.56e-05,5.13e-05,3.77e-06,0.0,3.72e-06,0.00023645,0.000329105,0.0,0.0,1.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94e-05,0.0,0.0,0.0,0.001874732,0.007938236,0.011555994,0.020195713,0.005162733,0.0,0.0,0.0,0.009351866,0.0,0.0,0.0,3.89e-06,0.007576493,0.003727469,0.025755839,0.002832,0.000231036,9.45e-05,0.0,0.004792135,0.0,0.0,3.1e-06,0.0,0.020231159,4.37e-05,0.016291411,0.031689847,3.14e-05,1.77e-06
CCIS71578391ST-4-0,0.000112596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78e-06,0.0,0.0,0.0,0.0,0.0,9.57e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16e-06,0.0,0.0,0.000140746,0.0,0.0,2.69e-06,0.004268496,0.0,0.0,2.96e-06,1.91e-05,0.0,0.00253163,0.000210909,0.000504455,3.85e-05,2.23e-05,3.26e-05,6.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87e-06,8.95e-06,6.93e-05,1.5e-05,5.92e-06,3.59e-05,0.0,1.84e-05,2.05e-06,1.4e-05,6.08e-06,0.0,3.12e-06,2.99e-06,3e-06,0.0,0.0,1.52e-05,1.51e-06,0.0,0.0,3.02e-06,9.49e-06,3.12e-06,9.28e-06,1.46e-05,2.97e-06,5e-06,0.000228109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-06,0.0,0.0,0.0,0.000268964,0.034682219,0.013449109,0.009372457,0.005771704,5.33e-05,0.0,0.0,0.003141175,5.28e-07,1.04e-06,0.0,0.0,0.000475564,0.007042158,0.038531466,0.014907683,0.001317726,0.000129859,0.0,0.000469097,0.0,5.4e-05,0.0002631,6.06e-06,0.002526857,0.00035992,8.12e-05,0.001880488,2.73e-06,0.0
CCIS50003399ST-4-0,0.000177183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167339,0.001065038,0.0,0.000443336,0.000713682,0.007086657,0.000163593,2.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000110121,0.000111929,7.02e-05,3.74e-05,1.15e-05,8.33e-05,0.0,6.27e-06,0.0,8.57e-06,3.44e-06,1.51e-05,0.0,0.0,2.22e-05,1.99e-06,4.02e-06,3.59e-05,5.84e-06,0.0,2.35e-05,7.18e-06,3.65e-05,0.0,8.02e-05,3.63e-05,2.43e-05,5.09e-05,0.001202296,0.0,0.0,0.0,0.0,0.0,0.0,3.98e-06,0.0,0.0,0.0,7.87e-06,0.0,0.0,0.0,6.7e-06,0.044294912,0.0021117,0.01860753,0.051033998,0.0,0.0,0.0,0.014971131,0.00010999,0.0,0.0,0.0,0.016523496,1.18e-05,0.052765468,0.016519048,0.008893847,0.0,0.0,2.81e-05,0.0,0.0,3.03e-06,4.59e-05,0.013504152,0.000170279,0.000831277,0.054529865,1.19e-05,0.0
CCIS36797902ST-4-0,0.032437353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96e-06,0.0,0.0,0.0,1.16e-05,0.0,0.0,0.0,0.0,5.59e-06,0.0,0.0,0.0,0.0,0.001459722,0.0,0.0,0.000341759,0.0,0.0,0.000296414,0.0,0.0,0.0,0.0,5.58e-06,0.0,0.000325114,0.0,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-06,0.0,0.0,0.0,0.0,3.47e-06,0.0,0.0,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.77e-06,0.0,0.0,0.0,5.52e-05,0.0,0.0,0.0,0.000334243,0.000706256,0.000441318,0.003234659,0.000504897,0.004327242,0.0,0.0,0.000507758,0.0,0.0,0.0,0.000719989,0.000368757,0.0,0.000212627,0.0,0.000185619,0.000114527,0.0,0.007213387,0.0,0.0,6.32e-05,0.0,0.002524878,1.2e-05,0.029430491,0.000902888,0.000155257,0.0
CCIS11354283ST-4-0,0.006743583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370664,0.0,0.0,2.34e-06,0.0,0.0,0.0,2.14e-05,0.0,0.0,4.16e-05,0.0,0.0,0.000132165,0.000257295,0.002668002,0.0001425,1.46e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92e-05,8.26e-06,4.57e-06,8.23e-06,3.51e-06,4.09e-06,8.22e-06,1.22e-06,2.07e-06,1.84e-05,0.0,3.05e-05,0.0,5.92e-06,0.0,0.0,0.0,1.25e-05,0.0,0.0,0.0,4.18e-06,8.43e-06,8.58e-06,2.76e-05,2.05e-05,6.67e-06,2.01e-05,0.00033022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,0.000136328,2.31e-05,0.0,0.0,0.0,0.001170124,0.003494146,0.034721516,0.002564449,0.005745987,0.000490994,0.0,0.0,0.013436429,0.000105164,0.0,0.0,0.00021976,0.004445215,0.002448232,0.051023073,3.28e-05,0.00090641,0.000212755,0.0,0.003985232,0.0,0.000673275,4.8e-06,0.0,0.010849337,3.72e-06,7.66e-05,0.000145095,0.0,0.0
CCIS50471204ST-4-0,0.002747225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012880729,0.000336374,0.0,3.01e-06,3.51e-05,0.0,0.007657777,0.000167692,0.002622184,2.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,1.68e-05,2.62e-05,6.25e-06,2.8e-05,6.68e-05,0.0,1.73e-05,1.84e-05,9.29e-05,2.27e-05,2.83e-06,8.04e-06,1.15e-05,1.55e-05,3.33e-06,6.16e-06,2.17e-05,9.25e-06,0.0,3.07e-06,0.0,6.07e-05,1e-05,1.26e-05,2.31e-05,9.1e-06,2.96e-05,0.000888683,0.0,0.0,0.0,0.0,0.0,0.0,6.31e-06,0.0,0.0,0.0,6.23e-06,0.0,0.0,0.0,0.034199415,0.000153417,5.11e-05,0.022874677,0.003695886,0.0,0.0,0.0,0.016889322,0.001152503,0.0,0.0,6.53e-05,0.003651131,0.006026677,0.050260346,0.024690723,0.007692192,0.000747503,0.0,0.001179324,0.0,0.0,0.0,0.0,9.02e-06,0.0,3.3e-06,1.88e-06,0.0,0.0
CCIS20795251ST-4-0,5.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46e-06,0.0,0.0,6.98e-05,0.0,0.0,2.44e-05,0.000695514,0.0,0.0,0.0,1.49e-05,0.0,0.000389389,3.39e-06,9.6e-05,8.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31e-06,0.0,3.78e-06,0.0,0.0,0.0,0.0,0.0,3.75e-06,0.0,0.0,0.0,0.0,1.07e-05,0.0,0.0,0.0,3.69e-06,7.27e-06,1.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204166,0.000318462,0.001097235,0.000766983,0.005317966,0.0,0.0,0.0,0.001076443,0.0,0.0,0.0,1.43e-05,0.001191541,6.61e-05,0.007232402,0.000163757,0.000233418,1.14e-05,0.0,9.06e-05,0.0,0.009016466,0.005187806,3.13e-05,0.096392836,6.34e-05,0.040866832,0.035579042,0.021452108,0.0
CCIS07277498ST-4-0,0.005466414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013035345,0.0,0.0,0.00040448,0.0,0.0,0.0,3.53e-06,0.0,0.0,3.65e-06,0.0,0.0,0.00151133,0.00016648,0.000463147,2.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83e-06,3.71e-06,0.0,1.38e-05,1.75e-05,3.03e-06,0.0,1.68e-06,0.0,5.2e-06,1.53e-05,1.1e-05,1.29e-06,1.04e-05,5.5e-06,3.75e-06,0.0,1.08e-05,4.3e-06,0.0,1.91e-05,0.0,2.2e-05,3.93e-06,1.48e-05,0.0,8.28e-06,1.43e-05,0.000282734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74e-05,0.0,0.0,0.0,6.98e-05,0.013154747,0.003722142,0.012173797,0.006751338,0.0,0.0,0.0,0.013417989,0.0,0.0,0.0,1.74e-05,0.00910787,0.007860967,0.106082252,0.011036565,0.004096759,3.52e-05,0.0,6.48e-06,0.0,5.72e-06,0.00867781,6.61e-06,0.027022441,5.17e-05,0.000893977,0.049111888,2.16e-05,0.0
CCIS90164298ST-4-0,0.002351573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-06,3.36e-06,5.67e-06,9.44e-06,0.0,0.0,0.0,8.72e-06,0.0,0.0,0.0,2.14e-06,0.0,0.0,0.0,0.0,0.03576758,4.96e-06,0.0,0.000168388,0.0,0.0,0.000307213,0.000143326,0.0,0.0,5.84e-06,0.0,0.0,2.54e-05,1.83e-05,0.000367211,7.39e-06,1.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65e-05,0.000110796,1.67e-05,2.32e-05,7.49e-06,7.75e-05,2.6e-05,1.16e-05,1.91e-05,0.0,0.0,1.96e-05,4.17e-06,3.91e-06,7.25e-06,0.0,3.47e-06,2.08e-05,0.0,0.0,2.76e-05,1.23e-05,2.18e-05,4.64e-06,9.22e-06,6.1e-06,1.29e-05,0.000235521,0.000167241,0.0,0.0,0.0,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0,0.00022292,0.016972053,0.00579043,0.008652716,0.015936338,7.99e-06,0.0,0.0,0.004739247,0.0,0.0,0.0,2.01e-06,0.023574811,0.006297919,0.004157006,2.74e-05,0.000311284,4.04e-05,0.0,0.000385434,3.94e-06,0.0,0.004245016,9.22e-06,0.002812773,0.000227011,0.029838397,0.001278961,0.000165692,0.0
CCIS23164343ST-4-0,0.002825659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001147635,1.34e-05,0.000348179,6.52e-06,3.6e-06,6.65e-05,0.000492986,0.0,2.42e-05,0.0,0.0,0.0,0.0,4.34e-05,0.0,0.0,0.0,0.0,0.0,3.24e-06,2.39e-06,0.0,0.0,0.0,0.0,0.0,1.16e-06,1.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62e-07,0.0,0.0,1.63e-06,6.57e-07,0.0,6.81e-06,0.0,0.0,9.57e-06,7.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31e-06,0.0,0.0,0.0,0.001139769,0.001929947,0.000792278,0.001128379,0.000765253,0.0,0.0,0.0,0.027085429,6.69e-06,2e-06,1.89e-06,1.91e-06,0.00837671,0.001967609,0.043769756,0.000550524,0.00076202,0.00135945,0.0,0.008452509,0.0,0.0,2.52e-06,0.0,0.000422356,8.91e-05,0.000277273,0.034905424,0.000133799,0.0
CCIS03857607ST-4-0,7.49e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46e-06,1.89e-06,0.0,0.0,0.0,1.96e-06,9.74e-07,2.21e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.045377182,0.0,1.85e-06,4.04e-05,0.0,0.0,0.00023203,0.0,0.0,0.0,0.0,0.0,0.0,6.13e-05,7.82e-06,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-05,4.03e-06,3.65e-06,2.99e-05,2.44e-05,4.56e-06,1.34e-05,1.44e-05,1.49e-05,4.82e-06,2.79e-05,1.84e-05,1.57e-05,3.65e-06,6.17e-08,0.0,1.65e-05,0.0,0.0,0.0,2.23e-06,3.03e-05,5.74e-06,4.06e-06,0.0,5.38e-06,7.7e-05,5.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-05,0.0,0.0,7.62e-06,4.77e-05,0.013886601,0.003270264,0.004991935,0.003298686,0.0,0.0,0.0,0.006770972,0.0,0.0,0.0,0.0,0.024544845,0.001360889,0.001770698,0.004329906,0.003981596,0.000962655,0.0,5.86e-05,0.0,0.0,0.002180437,0.0,2.59e-05,0.0,0.000149546,7.03e-06,0.000715343,0.0
CCIS63448910ST-4-0,6.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-05,0.0,0.0,0.0,0.0,6.33e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-05,0.0,0.0,0.0,2.41e-05,0.0,0.229320203,0.000957675,0.001165862,0.000438045,0.0,9.21e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11e-05,7.21e-05,4.39e-06,3.01e-05,0.000189521,0.000344376,8.27e-06,0.000265691,6.31e-05,0.00032597,0.000133006,0.000176496,8.42e-05,0.000122653,1.37e-05,4.31e-05,2.27e-05,0.000230947,8.82e-05,0.000187582,9.34e-05,5.87e-05,0.000125635,5.08e-05,2.41e-05,7.76e-05,7.57e-06,0.000168229,0.000704955,0.0,0.0,7.03e-06,0.0,0.0,7.88e-06,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,2.25e-06,5.72e-05,3.35e-05,6.81e-05,1.57e-05,2.32e-05,0.0,0.0,0.0,9.5e-05,0.0,0.002944888,0.0,0.0,3.4e-05,0.0,0.003854815,0.0,1.92e-05,3.98e-06,4e-06,0.012599362,0.0,0.046537535,0.0,0.0,4.97e-05,0.0,2.97e-05,3.23e-05,0.0,0.0
CCIS88007743ST-4-0,0.000999152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52e-06,0.0,0.0,0.0,0.0,4.19e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-05,0.0,0.0,3.4e-06,4.75e-05,0.0,0.000188136,0.000627456,0.00511027,0.000189285,3.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016902,0.000320437,0.000204717,9.49e-06,0.000113648,8.45e-05,0.0,1.61e-05,0.0,1.94e-05,1.57e-05,9.61e-06,1.65e-05,1.67e-05,2.64e-05,1.19e-05,1.47e-05,9.34e-05,3.71e-05,1.48e-05,4.72e-05,9.95e-06,4.68e-05,2.9e-05,5.47e-05,4.55e-05,1.01e-05,0.000104347,0.000402238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,9.13e-05,0.0,0.0,5.74e-05,0.006833424,0.005300447,0.000126395,0.002399605,5.91e-05,0.0,0.0,0.000267256,1.37e-05,0.0,0.0,0.000941334,0.004901808,0.011477266,0.036997967,0.001861542,0.001945549,0.000710209,0.0,0.053542311,0.0,6.98e-06,0.0235512,0.002223828,0.018077017,4.46e-05,0.031701287,2.69e-05,0.000109993,0.0
CCIS51595129ST-4-0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51e-07,3.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68e-05,0.0,0.0,0.0,0.0,0.0,0.006167303,0.0,0.0,0.0,0.0,0.0,0.0,0.003234391,8.54e-06,0.000113309,6.29e-06,0.0,0.0,0.0,0.0,2.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33e-05,3.85e-05,1.63e-05,0.0,0.0,0.0,4.29e-06,4.25e-06,1.17e-05,0.0,0.0,0.0,4.73e-06,0.0,1.84e-05,0.0,0.0,0.0,0.0,2.05e-05,0.0,0.0,6.81e-06,4.41e-06,8.78e-05,3.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047469,0.001043484,0.00299431,0.001914349,0.018527165,1.29e-05,0.0,0.0,0.001979234,0.0,0.0,0.0,4.34e-06,0.007561717,0.004381452,0.011238795,0.002315492,0.002461089,0.000109687,0.0,0.000245455,0.0,0.003052289,0.0,6.33e-05,0.001534415,8.11e-06,0.000109318,0.000195768,0.0,0.0
